ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2014;UF;26;Pernambuco;0.715;0.799;0.656;0.698;0.58;0.697;0.53;0.722;0.499;0.413;0.096;0.24;0.408;25.9;9.6;24;40.8;24.8;72.94;14.07;8.2;46.81;94.63;82.16;58.63;43.45;58.01;8.12;13.16;14.07;16.37;98.03;82.14;26.17;76.72;54.24;40.34;11.17;20.18;15.91;88.22;90.94;46.34;12.33;614.31;622.53;1229.08;75.48;94.03;216.4;337.42;537.02;1889.57;2880.57;18.56;12.17;0.566;0.571;6.41;15.92;36.63;35.06;79.16;144.73;9.196.374;9.189.779;9.068.481;276.210;1.343.442;1.858.343;462.075;514.901;7.018.495;472.515;1.089.838;6.503.594;5.413.755;754.204;3.451.142
2014;UF;27;Alagoas;0.666;0.763;0.599;0.645;0.494;0.66;0.481;0.663;0.422;0.398;0.131;0.296;0.383;27.7;13.1;29.6;38.3;27;70.77;22.55;7.08;51.1;93.91;80.85;50.27;39.11;49.4;7;18.38;19.86;23.72;97.82;81.94;29.2;69.11;44.85;31.67;8.86;24.27;18.49;87.54;89.49;40.25;11.46;444.05;449.14;926.42;66.47;72.05;174.69;272.1;445.2;1294.43;1857.51;15.06;10.49;0.527;0.501;9.53;21.56;46.92;37.94;76.64;139.33;3.256.780;3.255.384;3.218.510;103.663;558.445;759.508;202.998;201.062;2.385.905;188.342;409.422;2.184.842;1.775.419;230.502;1.030.451
2014;UF;28;Sergipe;0.696;0.784;0.625;0.688;0.549;0.667;0.517;0.696;0.472;0.42;0.112;0.245;0.389;25.7;11.2;24.5;38.9;24.9;72.03;18.07;6.41;46.36;96.87;83.46;48.15;38.49;54.92;7.81;14.28;15.22;18.17;98.69;85.59;34.49;72.6;50.84;37.25;11.54;26.09;21.13;93.69;95.7;40.71;17.72;580.02;584.45;1080.91;74.82;99.62;212.61;326;541.66;1719.8;2521.02;16.15;11.02;0.543;0.524;5.19;14.83;38.4;36.91;81.2;151.46;2.194.668;2.193.059;2.176.425;70.331;348.418;469.852;119.336;121.434;1.640.252;123.543;284.734;1.518.818;1.234.084;140.776;876.671
2014;UF;29;Bahia;0.694;0.799;0.619;0.676;0.529;0.67;0.519;0.706;0.461;0.429;0.117;0.256;0.366;25.3;11.7;25.6;36.6;24.6;72.91;19.1;7.78;47.75;96.63;80.92;52.89;37.68;52.86;7.53;13.45;14.39;17.02;98.42;85.63;31.48;71.87;49.04;36.44;7.64;25.71;20.17;92.7;95.96;44.63;11.73;538.5;542.78;976.48;73.13;97.01;207.56;327.89;510.95;1550.44;2306.7;15.15;10.18;0.528;0.495;5.7;16.38;38.31;40.63;85.32;147.42;14.546.705;14.536.870;14.422.161;449.521;2.215.229;3.042.075;779.126;826.846;10.977.285;706.632;1.699.308;10.150.439;8.451.130;1.131.995;5.806.954
2014;UF;31;Minas Gerais;0.77;0.862;0.718;0.739;0.589;0.793;0.619;0.792;0.593;0.504;0.081;0.174;0.318;19.7;8.1;17.4;31.8;19.1;76.69;12.03;8.92;43.7;96.02;94.82;72.11;54.13;58.85;8.6;6.68;7.11;8.26;98.8;85.51;28.75;83.86;54.01;40.57;12.82;10.9;7.74;94.27;96.67;62.48;18.65;794.67;799.2;1295.13;74.43;167.62;343.31;524.59;775.93;2162;3128.34;12.25;8.46;0.49;0.421;2.13;6.1;18.72;33.68;83.64;161.29;20.498.406;20.486.394;20.370.370;566.891;2.770.747;3.825.856;956.771;1.055.109;16.092.987;1.007.946;2.436.621;15.037.877;12.601.256;1.828.488;9.287.216
2014;UF;32;Espirito Santo;0.772;0.876;0.709;0.742;0.633;0.751;0.617;0.809;0.588;0.493;0.077;0.17;0.335;20.1;7.7;17;33.5;19.4;77.54;9.67;7.91;43.8;93.21;88.04;65.58;53.38;63.25;9.02;6.2;6.57;7.69;98.4;85.56;27.11;85.08;59.26;44.76;13.35;18.23;14.46;92.41;93.91;55.09;16.52;807.78;815.76;1388.09;76.93;157.14;334.64;521.22;796.37;2229.9;3194.32;12.99;9.07;0.501;0.438;2.51;6.91;19.86;24.61;81.61;156.41;3.780.994;3.780.296;3.743.327;107.798;519.691;700.431;179.631;180.740;2.928.258;179.062;424.737;2.747.517;2.322.780;298.928;1.680.613
2014;UF;33;Rio de Janeiro;0.78;0.843;0.736;0.764;0.72;0.744;0.632;0.772;0.643;0.508;0.084;0.127;0.335;19;8.4;12.7;33.5;18.2;75.56;12.35;10.58;42.11;94.17;85.62;65.53;52.21;71.98;9.95;3.16;3.3;3.73;98.53;87.6;33.8;87.09;69.47;51.83;16.09;18.78;14.49;91.87;93.27;56.04;19.21;929.11;942.28;1527.42;73.95;183.42;372.96;570.45;896.66;2643.26;3776.89;13.58;9.5;0.511;0.444;2.23;5.19;15.41;16.45;72.05;156.37;16.725.692;16.718.199;16.484.440;392.860;1.973.953;2.745.873;689.535;771.919;13.538.926;769.392;1.814.838;12.767.006;10.952.167;1.769.098;7.495.217
2014;UF;35;Sao Paulo;0.825;0.875;0.813;0.79;0.718;0.865;0.678;0.813;0.704;0.544;0.071;0.134;0.312;17.9;7.1;13.4;31.2;17.2;77.47;10.53;8.85;40.87;95.62;95.82;86.12;68.25;71.78;10.02;3.13;3.28;3.79;98.85;83.99;29.85;92.52;68.1;53.81;19.2;7.15;5.77;93.26;93.57;71.78;22.09;1093.25;1103.02;1829.75;80.38;227.98;455.69;666.97;1027.78;3091.39;4486.76;13.13;9.04;0.507;0.44;1.47;2.9;10.86;17.05;63.13;166.83;43.931.869;43.908.972;43.520.032;1.062.390;5.468.620;7.534.464;1.866.750;2.065.843;35.074.377;2.078.470;4.968.097;33.008.533;28.040.436;3.887.620;20.972.109
2014;UF;41;Parana;0.788;0.857;0.747;0.765;0.649;0.802;0.646;0.794;0.619;0.548;0.074;0.171;0.284;18.1;7.4;17.1;28.4;17.6;76.4;10.18;7.96;42.33;92.85;91.81;75.26;60.8;64.91;9.09;4.7;4.95;5.82;98.19;80.18;30.22;86.31;60.61;45.33;15.43;9.5;7.4;88.44;90.63;56.19;21.58;932.8;938.56;1566.93;80.41;221.74;436.43;626.15;945.69;2435.12;3415.03;10.38;7.4;0.464;0.369;1.37;2.99;11.32;26.05;71.24;166.74;10.984.606;10.977.575;10.910.167;302.144;1.445.071;1.996.263;482.103;551.192;8.591.597;573.781;1.343.406;8.040.405;6.696.999;873.887;5.209.557
2014;UF;42;Santa Catarina;0.807;0.89;0.768;0.769;0.659;0.829;0.687;0.829;0.665;0.588;0.068;0.134;0.235;14.8;6.8;13.4;23.5;14.6;78.42;9.84;8.02;39.43;94.37;92.82;85.22;59.16;65.94;9.18;3.2;3.35;3.87;99.05;81.08;30.76;90.06;61.37;43.98;13.3;8.97;7.3;89.39;89.91;63.1;22.12;959.06;963.71;1511.76;77.97;271.6;514.55;722.4;1025.4;2262.25;3055.2;7.77;5.76;0.408;0.283;0.74;1.83;7.6;15.66;76.02;172.43;6.698.752;6.695.834;6.663.537;167.968;834.495;1.142.075;287.285;307.580;5.341.525;334.033;800.982;5.033.945;4.232.963;537.133;3.277.791
2014;UF;43;Rio Grande do Sul;0.779;0.87;0.699;0.777;0.624;0.74;0.647;0.807;0.611;0.549;0.072;0.126;0.294;17;7.2;12.6;29.4;16.4;77.21;10.21;10.16;43.04;86.31;89.45;67.53;52.8;62.36;9.28;3.51;3.72;4.21;98.54;85.12;31.91;85.66;58.4;42.86;13.82;18;13.57;91.66;94.42;53.58;22.28;1007.29;1012.86;1555.29;73.01;222.35;454.53;664.96;1002.74;2695.35;3839.65;11.35;7.96;0.479;0.398;1.27;3.36;11.48;25.32;78.62;166.39;11.100.998;11.094.238;11.033.244;288.649;1.363.912;1.899.861;442.458;535.948;8.888.721;493.850;1.212.515;8.352.773;7.140.257;1.127.741;5.210.293
2014;UF;50;Mato Grosso do Sul;0.745;0.832;0.671;0.742;0.588;0.717;0.6;0.751;0.543;0.531;0.097;0.191;0.285;19.5;9.7;19.1;28.5;19.1;74.94;15.04;6.88;46.37;93.91;89.17;59.69;44.21;58.76;8.64;6.61;7.04;8.38;97.27;75.72;31.35;77.25;54.77;40.93;13.35;17.07;14.1;90.28;93.89;45.46;19.8;810.08;812.67;1404.11;80.88;193.16;359.14;541.58;806.28;2147.53;3010.08;10.9;7.78;0.472;0.382;0.91;4.01;16.42;26.68;96.01;175.92;2.555.315;2.554.643;2.546.499;75.107;373.630;504.255;117.843;130.625;1.921.516;138.681;317.514;1.790.890;1.473.376;175.724;1.179.429
2014;UF;51;Mato Grosso;0.762;0.812;0.736;0.739;0.639;0.79;0.606;0.724;0.59;0.521;0.108;0.198;0.295;20.4;10.8;19.8;29.5;20;73.69;17.83;6.15;45.23;93.16;86.26;80.96;55.65;63.89;8.68;6.47;6.94;8.25;98.3;84.29;30.78;86.61;59.22;41.01;12.15;10.39;8.16;85.68;84.94;63.75;19.53;792.86;799.53;1458.23;83.86;187.75;366.12;555.74;812.75;2046.85;2887.73;10.43;7.39;0.459;0.363;1.65;4.07;16.69;15.68;71.98;170.62;3.219.155;3.219.155;3.192.284;107.589;489.554;661.131;153.791;171.576;2.414.485;160.248;382.626;2.242.908;1.860.282;197.826;1.452.437
2014;UF;52;Goias;0.757;0.813;0.723;0.739;0.622;0.78;0.61;0.731;0.594;0.522;0.101;0.179;0.293;19.5;10.1;17.9;29.3;19.1;73.75;15.89;6.32;41.95;92.29;94.73;68.53;56.56;62.23;8.84;6.16;6.56;7.8;98.89;81.82;31.41;85.39;57.55;42.8;12.24;11.51;7.97;93.1;95.75;54.95;21.08;792.81;798.7;1380.93;83.14;191.73;367.7;550.94;815.36;2043.49;2847.9;10.18;7.31;0.458;0.361;1.56;4.33;15.51;16.76;79.01;166.96;6.520.487;6.515.612;6.467.514;189.756;903.915;1.235.724;318.315;331.808;5.005.255;352.819;785.475;4.673.446;3.887.971;411.854;3.082.089
2014;UF;53;Distrito Federal;0.836;0.875;0.791;0.845;0.787;0.793;0.657;0.809;0.688;0.51;0.075;0.13;0.396;21.4;7.5;13;39.6;20;77.47;11.04;6.62;39.74;95.32;89.18;68.29;64.44;78.71;11.01;2.77;2.93;3.46;98.22;90.04;43.39;90.89;76.33;62.62;27.67;15.82;11.3;89.14;93.52;53.58;31.51;1533.05;1552.82;2551.18;78.28;202.45;444.34;760.29;1524.26;4732.08;6579.47;20.35;14.63;0.573;0.596;1.6;4.06;13.41;8.91;74.01;163.12;2.805.774;2.797.477;2.761.854;74.780;368.332;513.267;128.449;144.935;2.193.420;139.337;334.085;2.048.485;1.714.399;185.617;1.313.518
2015;UF;11;Rondonia;0.706;0.769;0.664;0.689;0.59;0.704;0.553;0.675;0.524;0.478;0.122;0.211;0.306;21.7;12.2;21.1;30.6;21.3;71.11;20.55;5.36;47.02;90.85;88.46;60.91;41.41;59.02;8.08;6.81;7.33;8.71;98.59;87.31;30.95;79.29;54.42;36.23;9.84;17.72;13.51;92.9;95.19;51.99;15.01;583.8;589.74;1178.95;82.2;126.88;264.72;412.2;623.31;1493.89;2052.83;10.48;7.63;0.462;0.374;3.21;10.62;28.1;26.82;87.31;155.43;1.688.138;1.687.511;1.670.495;58.612;273.753;367.596;90.356;93.843;1.238.617;100.774;211.591;1.144.774;933.182;90.417;681.254
2015;UF;12;Acre;0.718;0.809;0.679;0.674;0.593;0.726;0.523;0.722;0.493;0.402;0.108;0.274;0.404;27.2;10.8;27.4;40.4;26.2;73.56;17.75;4.65;57.93;87.53;81.53;69.8;51.41;59.27;7.95;13.38;14.7;17.96;97.89;85.19;35.71;80.66;53.96;39.75;12.76;17.4;15.41;89.3;92.23;51.61;19.14;531.35;535.72;1182.29;76.88;85.37;180.14;297.53;514.22;1580.52;2285.22;17.21;11.91;0.549;0.537;6.29;20.72;44.01;42.41;87.38;142.83;816.230;816.053;809.388;32.550;166.348;221.095;56.551;54.747;554.735;46.000;99.484;499.987;400.503;37.914;280.566
2015;UF;13;Amazonas;0.711;0.777;0.686;0.673;0.668;0.695;0.535;0.685;0.552;0.406;0.119;0.196;0.396;24.6;11.9;19.6;39.6;23.7;71.61;18.91;4.38;52.01;88.96;85.75;60.04;43.25;66.83;9.13;7.63;8.26;10.08;97.23;84.22;33.93;79.5;63.33;49.56;11.74;19.14;14.98;91.27;93.53;51.09;15.7;528.65;533.72;1180.74;81.06;82.83;185.33;298.82;499.15;1577.7;2340.87;17.46;11.77;0.553;0.544;6.88;20.7;43.78;41.92;84.74;143.72;3.736.140;3.735.648;3.700.171;147.258;661.750;907.746;220.858;245.995;2.621.471;236.085;513.443;2.375.476;1.862.032;163.656;1.349.818
2015;UF;14;Roraima;0.748;0.768;0.758;0.719;0.702;0.787;0.577;0.684;0.62;0.454;0.109;0.182;0.368;22.8;10.9;18.2;36.8;22;71.1;17.51;3.98;50.22;96.18;92.28;70.04;56.49;70.15;9.67;6.44;7.03;8.55;99.11;86.05;33.54;87.27;65.61;53.74;16.14;11.92;8.32;94.19;96.96;58.3;21.09;703.36;706.26;1406.27;82.06;135.37;259.58;400.75;630.62;2087.95;3083.59;15.62;10.57;0.537;0.504;2.71;9.25;30.18;41.95;90.54;167.05;456.542;456.109;454.239;17.881;82.689;113.227;27.067;30.537;322.099;30.103;61.017;291.561;230.544;18.191;185.973
2015;UF;15;Para;0.689;0.781;0.638;0.656;0.567;0.677;0.527;0.694;0.508;0.415;0.112;0.204;0.367;23.5;11.2;20.4;36.7;22.8;71.84;17.21;5.59;52.54;92.88;85.17;52.14;40.68;56.71;7.95;9.2;9.9;12.05;98.3;85.94;31.23;76.28;51.71;36.57;8.12;24.6;19.95;94;96.91;46.03;11.49;473.62;477.69;934.82;75.91;82.43;188.39;294.92;477.33;1326.53;1900.1;14.03;9.8;0.514;0.471;7.18;20.1;43.83;42.49;83.04;145.11;8.204.007;8.197.330;8.127.353;320.916;1.471.743;1.930.528;503.914;458.785;5.836.988;495.873;1.094.260;5.378.203;4.283.943;458.725;3.127.002
2015;UF;16;Amapa;0.728;0.811;0.69;0.69;0.689;0.69;0.546;0.703;0.558;0.415;0.133;0.192;0.398;25;13.3;19.2;39.8;24.1;73.65;23.66;4.17;56.72;86.04;78.05;64.59;47.51;68.93;9.41;7.07;7.47;9;98.12;84.65;33.9;82.13;65.32;53.6;14.05;24.54;24.03;93.32;94.74;59.28;18;585.99;593.67;1335.25;84.02;89.05;203.73;324.39;570.64;1736.24;2440.41;16.67;11.86;0.547;0.531;6.2;18.18;40.76;40.49;83.07;148.11;772.106;771.799;761.816;37.587;148.156;190.010;50.067;41.854;524.825;41.297;103.785;482.970;379.185;32.170;283.652
2015;UF;17;Tocantins;0.73;0.8;0.707;0.688;0.614;0.758;0.559;0.714;0.537;0.456;0.108;0.241;0.337;23.4;10.8;24.1;33.7;22.9;73.01;16.42;6.67;51.57;94.8;90.42;66.27;51.85;61.38;8.29;10.31;11.09;13.46;98.84;83.74;36.24;84.97;55.84;42.22;11.2;14.81;11.08;92.48;95.17;56.11;19.55;579.19;585.01;1179.71;80.45;114.56;232.1;366.73;570.38;1612.79;2300.74;13.27;9.3;0.507;0.446;3.53;11.94;34.06;32.51;84.53;155.51;1.490.782;1.490.517;1.475.698;52.827;251.555;340.901;85.970;89.345;1.083.033;89.497;189.029;993.687;804.657;99.452;584.856
2015;UF;21;Maranhao;0.669;0.754;0.649;0.613;0.527;0.72;0.493;0.654;0.466;0.393;0.132;0.282;0.359;26.4;13.2;28.2;35.9;25.8;70.25;22.56;6.87;56.81;97.47;88.87;59.13;42.6;52.66;7.08;17.15;18.68;22.44;98.72;84.51;26.58;78.75;46.38;32.82;6.39;17.65;13.27;93.03;95.13;50.83;9.77;362.31;365.85;731.23;69.29;62.54;149.25;244.55;386.72;969.93;1351.93;12.77;9.16;0.495;0.441;11.57;27.88;52.24;42.83;79.7;133;6.882.640;6.878.325;6.811.706;261.570;1.270.805;1.709.264;425.000;438.459;4.862.124;393.911;857.405;4.423.664;3.566.259;472.846;2.340.587
2015;UF;22;Piaui;0.689;0.763;0.643;0.668;0.514;0.72;0.514;0.673;0.473;0.426;0.118;0.265;0.363;25.5;11.8;26.5;36.3;24.9;70.76;19.87;8.48;48.59;98.24;87.08;58;44.82;51.41;7.28;17.99;19.28;22.43;99.36;84;31.54;76.73;46.43;33;9.29;20.39;17.13;93.72;97.97;50.12;15.87;511.42;512.78;866.89;67.38;88.33;207.36;321.64;497.06;1442.21;2135.35;14.44;9.76;0.52;0.494;7.4;17.34;39.04;46.79;79.56;144.95;3.237.691;3.232.880;3.224.293;100.327;487.973;668.500;168.409;180.527;2.453.504;168.360;373.572;2.272.977;1.899.404;274.605;1.278.063
2015;UF;23;Ceara;0.715;0.808;0.689;0.657;0.562;0.763;0.528;0.726;0.502;0.405;0.101;0.272;0.383;26.1;10.1;27.2;38.3;25.2;73.49;15.16;8.76;49.16;95.4;89.82;67.1;52.98;56.17;7.48;15.3;16.4;19.35;98.36;82.6;24.09;80.67;50.87;34.73;8.28;12.05;8.44;90.86;94.16;55.35;14.12;478.58;483.54;900.27;69.29;78.89;184.14;292.33;467.82;1366.07;2014.32;15.32;10.39;0.528;0.501;7.92;20.34;44.35;39.36;79.95;142.5;8.901.925;8.890.055;8.798.796;279.043;1.308.266;1.800.845;424.579;492.579;6.748.251;495.072;1.112.369;6.255.672;5.143.302;780.099;3.255.190
2015;UF;24;Rio Grande do Norte;0.733;0.84;0.683;0.687;0.572;0.747;0.561;0.76;0.533;0.435;0.095;0.22;0.367;23.5;9.5;22;36.7;22.7;75.38;15.44;7.75;44.01;98.38;90.32;62.35;47.78;57.15;8.18;13.72;14.51;16.96;98.76;84.76;30.68;77.51;53.18;39.82;11.11;18.16;14.69;93.86;96.78;54.37;17.7;574.89;577;1029.31;69.71;101.66;228.01;355.77;560.6;1628.61;2348.25;14.25;9.88;0.518;0.491;5.53;14.71;34.72;40.16;82.4;148.51;3.393.814;3.392.738;3.380.318;94.339;482.743;656.107;160.566;173.364;2.619.837;176.629;398.981;2.446.473;2.047.491;263.148;1.315.894
2015;UF;25;Paraiba;0.703;0.797;0.644;0.678;0.523;0.715;0.523;0.711;0.471;0.427;0.108;0.268;0.37;25.6;10.8;26.8;37;24.9;72.79;17.12;8.48;48.29;95.19;86.37;56.24;48.27;52.27;7.48;17.02;18.16;21.38;98.65;82.88;30.95;76.27;47.41;36.01;10.29;19.5;14.74;93.42;96.02;47.56;18.21;543.81;546.68;974.25;68.78;96.47;206.26;324.98;515.39;1574.03;2342.69;15.48;10.4;0.531;0.504;5.29;16.19;38.27;40.71;84.73;146.59;3.911.887;3.908.669;3.888.162;114.446;590.315;797.594;205.663;207.278;2.969.711;218.174;464.524;2.762.432;2.297.907;331.674;1.493.672
2015;UF;26;Pernambuco;0.722;0.806;0.678;0.688;0.578;0.735;0.533;0.732;0.512;0.404;0.092;0.245;0.413;26.2;9.2;24.5;41.3;25;73.37;13.34;8.81;45.52;95.51;84.87;62.5;51.01;57.79;8.18;13.23;14.03;16.41;98.8;83.14;28.35;78.8;53.47;41.06;12.68;18.91;15.34;90.61;93.37;49.94;15.88;579.46;586.2;1103.77;72.04;83.08;201.59;323.17;519.85;1774.77;2705.05;19;12.47;0.567;0.583;8.18;18.29;39.44;38.7;77.87;140.99;9.261.237;9.259.719;9.153.281;257.466;1.287.704;1.774.479;441.889;486.775;7.180.532;471.038;1.140.359;6.693.757;5.553.397;816.267;3.487.640
2015;UF;27;Alagoas;0.666;0.769;0.605;0.636;0.499;0.666;0.483;0.673;0.425;0.394;0.125;0.297;0.381;27.5;12.5;29.7;38.1;26.8;71.16;21.03;6.79;49.26;93.76;80.28;54.6;37.59;49.94;6.99;19.33;20.73;24.65;97.13;81.07;28.24;69.75;45.32;31.42;8.17;21.46;16.56;88.86;91.21;44.67;12.19;418.37;424.25;883.33;67.53;68.12;166.88;257.81;413.73;1198.89;1748.48;14.88;10.2;0.525;0.494;10.22;22.89;49.79;36.82;76.48;139.65;3.272.460;3.269.729;3.224.356;106.812;533.776;726.022;189.746;192.245;2.414.747;195.258;420.879;2.222.501;1.801.622;222.260;1.039.792
2015;UF;28;Sergipe;0.697;0.788;0.633;0.68;0.549;0.679;0.526;0.703;0.479;0.432;0.108;0.244;0.365;24.6;10.8;24.4;36.5;23.9;72.3;17.14;6.99;44.07;98.3;84.71;49.67;39.09;54.9;7.93;14.14;15.18;17.92;98.79;84.86;33.14;72.79;51.18;38.23;11.41;24.7;18.45;93.06;97.08;44.73;16.71;549.06;552.86;1022.4;73.94;96.64;202.83;321.24;507.09;1613.32;2414.56;16.13;10.77;0.539;0.515;5.02;16.45;39.91;37.09;85.7;149.62;2.216.309;2.214.453;2.199.230;63.339;323.930;450.288;108.016;126.357;1.693.201;124.383;270.024;1.566.843;1.296.819;154.869;875.335
2015;UF;29;Bahia;0.701;0.803;0.64;0.671;0.556;0.687;0.522;0.712;0.479;0.417;0.113;0.252;0.378;25.5;11.3;25.2;37.8;24.8;73.16;18.24;7.78;46.53;97.68;86.17;51.2;39.86;55.64;7.93;12.76;13.68;15.98;99;86.96;30.9;75.42;51.69;41.04;8.99;24.49;17.74;94.31;96.87;44.56;11.86;520;524.51;916.82;72.27;87.96;202.9;322.92;516.84;1469.3;2155.78;14.82;10.1;0.522;0.489;6.9;18.03;39.63;41.24;81.82;144.37;14.609.867;14.599.688;14.474.058;430.528;2.213.289;3.036.780;741.926;823.491;11.107.577;747.737;1.710.533;10.284.085;8.573.552;1.137.051;5.949.295
2015;UF;31;Minas Gerais;0.774;0.866;0.727;0.736;0.604;0.797;0.627;0.798;0.607;0.509;0.079;0.165;0.308;19;7.9;16.5;30.8;18.4;76.96;11.46;8.97;41.2;96.61;96.96;69.34;55.8;60.4;8.76;6.09;6.44;7.42;99.06;84.05;29.62;85.6;55.76;41.61;13.35;9.42;5.8;93.78;97.47;59.59;20.95;781.44;786.93;1242.23;73.75;166.96;343.19;520.91;764.09;2113.23;3005.36;11.78;8.28;0.485;0.411;2.06;5.73;19.02;29.11;81.29;161.96;20.638.664;20.625.961;20.481.857;508.259;2.534.387;3.566.681;852.133;1.032.293;16.468.020;994.937;2.402.734;15.435.726;13.032.992;1.851.469;9.504.207
2015;UF;32;Espirito Santo;0.776;0.882;0.726;0.731;0.645;0.77;0.62;0.817;0.602;0.485;0.074;0.171;0.337;20.2;7.4;17.1;33.7;19.4;77.89;9.23;7.56;41.46;96.11;90.71;68.53;52.7;64.49;9.07;6.21;6.63;7.66;98.81;84.19;29.75;86.06;60.45;45.5;13.42;16.99;13.47;93.3;96.23;56.4;18.24;758.07;767.3;1349.3;78.93;145.6;311.98;485.68;731.41;2115.05;3028.55;13.24;9.24;0.505;0.442;2.68;8.13;22.11;24.72;81.87;155.29;3.829.385;3.828.265;3.782.188;94.987;504.029;696.250;177.757;192.221;2.996.354;191.261;441.891;2.804.133;2.362.241;289.339;1.689.342
2015;UF;33;Rio de Janeiro;0.785;0.848;0.752;0.758;0.733;0.762;0.638;0.778;0.661;0.504;0.082;0.121;0.335;18.7;8.2;12.1;33.5;17.9;75.88;11.95;11;43.3;96.69;86.84;64.82;56.25;73.34;10.11;2.82;2.94;3.3;98.73;89.44;34.26;87.93;70.95;53.85;16.43;18.78;15.03;93.42;95.41;56.53;21.49;896.6;908.81;1497.4;73.84;177.13;367.92;563.99;874.66;2495.14;3528.96;12.95;9.16;0.503;0.432;2.32;5.33;17.06;18.81;71.66;160.47;16.840.638;16.830.104;16.604.132;397.802;1.994.900;2.755.495;664.297;760.594;13.603.741;781.728;1.812.947;12.843.147;11.030.199;1.851.741;7.418.019
2015;UF;35;Sao Paulo;0.823;0.88;0.811;0.782;0.726;0.857;0.678;0.818;0.706;0.54;0.07;0.13;0.309;17.6;7;13;30.9;17;77.78;10.21;9.14;41.57;96.22;96.04;84.47;65.98;72.59;10.13;3.12;3.31;3.82;99.06;87.72;28.46;91.86;69.13;54.9;19.91;7.63;5.77;95.25;94.67;73.11;20.41;1038.98;1049.53;1750.84;78.97;212.89;423.05;637.36;961.92;2961.69;4348.17;13.67;9.31;0.513;0.449;1.43;3.33;12.24;11.7;68.62;163.83;44.350.313;44.323.502;43.877.749;1.134.716;5.517.836;7.637.913;1.842.256;2.120.076;35.380.264;2.214.943;5.064.106;33.260.188;28.196.081;4.053.391;20.666.706
2015;UF;41;Parana;0.786;0.862;0.747;0.754;0.652;0.799;0.644;0.8;0.621;0.538;0.072;0.169;0.286;18;7.2;16.9;28.6;17.6;76.72;9.74;8.3;42.59;92.43;92.47;73.49;61.24;65.16;9.17;4.46;4.72;5.49;98.61;82.91;27.92;86.74;61.11;45.92;16.56;8.99;5.64;91;91.92;58.11;19.58;873.96;880.72;1453.5;79.11;208.22;411;609.74;911.51;2224.45;3060.05;9.88;7.18;0.453;0.351;1.39;3.68;12.74;21.71;75.65;164.43;11.075.678;11.073.288;10.988.382;337.751;1.457.986;2.012.101;469.073;554.115;8.687.473;542.202;1.284.375;8.133.357;6.848.982;919.709;5.228.405
2015;UF;42;Santa Catarina;0.809;0.896;0.769;0.769;0.675;0.821;0.689;0.837;0.671;0.582;0.066;0.127;0.243;14.9;6.6;12.7;24.3;14.5;78.76;9.52;8.48;39.7;94.63;92.32;80.05;61.48;67.52;9.47;2.84;3.01;3.41;99.02;85.62;33.15;91.43;63.41;46.09;15.65;8.75;6.63;92.41;94.76;63.6;24.98;959.5;965.04;1497.28;76.6;265.38;506.18;709.36;1026.15;2291.19;3080.2;7.98;5.94;0.414;0.292;0.84;1.98;8.17;12.65;70.56;171.49;6.790.833;6.787.412;6.748.450;174.182;825.400;1.164.813;287.080;339.413;5.436.846;322.108;748.560;5.097.433;4.348.873;575.928;3.296.696
2015;UF;43;Rio Grande do Sul;0.787;0.875;0.717;0.776;0.645;0.756;0.659;0.814;0.631;0.556;0.07;0.12;0.284;16.3;7;12;28.4;15.8;77.49;9.92;10.19;41.96;89.07;93.52;68.64;51.22;64.45;9.56;2.97;3.1;3.5;98.54;85.32;30.66;86.62;60.72;46.02;15.5;14.19;9.81;92.87;95.14;56.15;20.79;1001.71;1005.48;1525.23;73.38;231.13;464.07;678.29;1022.86;2620.32;3662.64;10.54;7.54;0.466;0.38;1.07;3.1;11.14;27.44;80.95;168.66;11.157.010;11.149.344;11.107.555;287.117;1.271.943;1.779.051;415.908;507.107;8.996.257;535.816;1.225.032;8.489.149;7.264.117;1.137.268;5.337.238
